area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,3,1994,"Pseudocyttus maculatus","Smooth oreo dory","Medium benthopelagics (30 - 89 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000375000,0.0039199241099999995
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,599.5936836734,751570.8958930746
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.3000969388,9.870829260366634
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.3000969388,9.870829260366634
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,279.5523260710,280093.25982198643
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.1399160791,4.602138673442924
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.1399160791,4.602138673442924
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,0.3527489818,439.82295144737986
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0001765510,0.02011020123161624
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0001765510,0.02011020123161624
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Gadiformes","Cods","Medium benthopelagics (30 - 89 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,63.9293986554,80714.76549574583
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Gadiformes","Cods","Medium benthopelagics (30 - 89 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0319966960,3.5398358080364956
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Gadiformes","Cods","Medium benthopelagics (30 - 89 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0319966960,3.5398358080364956
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,888.4853738834,1411657.5474994455
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.4446873743,14.62671750010135
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.4446873743,14.62671750010135
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Sparidae","Porgies, seabreams","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,181.0269805507,839078.3385776042
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Sparidae","Porgies, seabreams","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0906040944,7.920623919979816
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Sparidae","Porgies, seabreams","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0906040944,7.920623919979816
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Trachurus","Jacks, horse mackerels","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,7.4800519431,3882.5531252980786
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Trachurus","Jacks, horse mackerels","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0037437697,0.24498947895181628
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Trachurus","Jacks, horse mackerels","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0037437697,0.24498947895181628
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Macruronus novaezelandiae","Blue grenadier","Large demersals (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,4.5123345377,15808.454159098279
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Macruronus novaezelandiae","Blue grenadier","Large demersals (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0022584257,0.24985255157118147
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1994,"Macruronus novaezelandiae","Blue grenadier","Large demersals (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0022584257,0.24985255157118147
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,6.8496548510
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,,0.4505621558
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,3.2791251147
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.6238473211,2408.4050047479227
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,other,Direct human consumption,0.0191353936,73.87348837114544
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,,0.1905858908
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.1293855897,225.7381326109361
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,2.2364231718
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,0.1183231020
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Istiophoridae","Billfishes","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,,0.8252698989
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Istiophoridae","Billfishes","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.0466196085
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,,1.8479602097
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,0.0985768160
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Alopias","Thresher sharks","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,,0.3067685343
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Alopias","Thresher sharks","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,0.0106781370
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,1.0628151534
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,0.0513340234
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,,0.0184999927
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.1229875460,433.4919895979334
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0039977935,8.40998227375812
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,,1.2845173331
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,,0.0023281005
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,88.2951211381,448892.3958660984
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,2.5325014173,12875.23720537887
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.0222652765
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,4.5535290321,13651.429949371806
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,13.6270535202,48759.47802878805
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,other,Direct human consumption,0.0285845897,102.27960652942379
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,,2.0132392966
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,,0.0042276765
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,2.8747977388,26986.24383769929
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,0.0200912551,188.6002283351657
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.1144229009
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.7504940343,2532.9744032422736
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0025003737,10.071993000474826
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,,0.0221554494
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0824995967,696.1038774207885
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0148911245,65.85310913776638
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,,3.1325558503
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,,0.0006471982
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.9882255907,15621.296967192404
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,0.0027751838,43.86849648416953
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.2691878569
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.5530795272,2753.4267825933
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0018726408,11.126725944696462
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0224031470,150.68228947860555
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0085965564,26.130359286367966
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,3.5695172970,24008.369877296755
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,0.3314092685,2229.0398496375155
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1994,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.1919095321,583.3341630632971
